code,name,areaCode,provinceCode,cityCode
130108002,"裕强街道",130108,13,1301
130108003,"东苑街道",130108,13,1301
130108004,"建通街道",130108,13,1301
130108005,"槐底街道",130108,13,1301
130108006,"裕华路街道",130108,13,1301
130108007,"裕东街道",130108,13,1301
130108008,"裕翔街道",130108,13,1301
130108009,"建华南街道",130108,13,1301
130108101,"方村镇",130108,13,1301
130109100,"廉州镇",130109,13,1301
130109101,"兴安镇",130109,13,1301
130109102,"贾市庄镇",130109,13,1301
130109103,"南营镇",130109,13,1301
130109104,"梅花镇",130109,13,1301
130109105,"岗上镇",130109,13,1301
130109107,"南董镇",130109,13,1301
130109108,"张家庄镇",130109,13,1301
130109109,"南孟镇",130109,13,1301
130109110,"增村镇",130109,13,1301
130109111,"常安镇",130109,13,1301
130109112,"西关镇",130109,13,1301
130109200,"九门回族乡",130109,13,1301
130109500,"石家庄经济技术开发区",130109,13,1301
130110100,"获鹿镇",130110,13,1301
130110101,"铜冶镇",130110,13,1301
130110102,"寺家庄镇",130110,13,1301
130110103,"上庄镇",130110,13,1301
130110104,"李村镇",130110,13,1301
130110105,"宜安镇",130110,13,1301
130110106,"黄壁庄镇",130110,13,1301
130110107,"大河镇",130110,13,1301
130110108,"山尹村镇",130110,13,1301
130110200,"石井乡",130110,13,1301
130110201,"白鹿泉乡",130110,13,1301
130110202,"上寨乡",130110,13,1301
130110500,"河北鹿泉经济开发区",130110,13,1301
130111100,"栾城镇",130111,13,1301
130111103,"冶河镇",130111,13,1301
130111104,"窦妪镇",130111,13,1301
130111105,"楼底镇",130111,13,1301
130111200,"南高乡",130111,13,1301
130111201,"柳林屯乡",130111,13,1301
130111202,"西营乡",130111,13,1301
130121100,"微水镇",130121,13,1301
130121101,"上安镇",130121,13,1301
130121102,"天长镇",130121,13,1301
130121103,"秀林镇",130121,13,1301
130121104,"南峪镇",130121,13,1301
130121105,"威州镇",130121,13,1301
130121106,"小作镇",130121,13,1301
130121107,"南障城镇",130121,13,1301
130121108,"苍岩山镇",130121,13,1301
130121109,"测鱼镇",130121,13,1301
130121200,"吴家窑乡",130121,13,1301
130121201,"北正乡",130121,13,1301
130121202,"于家乡",130121,13,1301
130121203,"孙庄乡",130121,13,1301
130121204,"南陉乡",130121,13,1301
130121205,"辛庄乡",130121,13,1301
130121206,"南王庄乡",130121,13,1301
130123001,"诸福屯街道",130123,13,1301
130123002,"三里屯街道",130123,13,1301
130123100,"正定镇",130123,13,1301
130123102,"新城铺镇",130123,13,1301
130123103,"新安镇",130123,13,1301
130123104,"南岗镇",130123,13,1301
130123105,"曲阳桥镇",130123,13,1301
130123106,"南牛镇",130123,13,1301
130123201,"南楼乡",130123,13,1301
130123202,"西平乐乡",130123,13,1301
130125100,"龙州镇",130125,13,1301
130125101,"南桥镇",130125,13,1301
130125102,"上碑镇",130125,13,1301
130125103,"口头镇",130125,13,1301
130125104,"上方镇",130125,13,1301
130125200,"独羊岗乡",130125,13,1301
130125201,"安香乡",130125,13,1301
130125202,"只里乡",130125,13,1301
130125203,"市同乡",130125,13,1301
130125204,"翟营乡",130125,13,1301
130125205,"城寨乡",130125,13,1301
130125207,"玉亭乡",130125,13,1301
130125208,"北河乡",130125,13,1301
130125209,"上阎庄乡",130125,13,1301
130125210,"九口子乡",130125,13,1301
130125400,"河北行唐经济开发区",130125,13,1301
130126100,"灵寿镇",130126,13,1301
130126101,"青同镇",130126,13,1301
130126102,"塔上镇",130126,13,1301
130126103,"陈庄镇",130126,13,1301
130126104,"慈峪镇",130126,13,1301
130126105,"岔头镇",130126,13,1301
130126200,"三圣院乡",130126,13,1301
130126201,"北洼乡",130126,13,1301
130126202,"牛城乡",130126,13,1301
130126203,"狗台乡",130126,13,1301
130126204,"南寨乡",130126,13,1301
130126205,"南燕川乡",130126,13,1301
130126206,"北谭庄乡",130126,13,1301
130126207,"寨头乡",130126,13,1301
130126208,"南营乡",130126,13,1301
130127100,"高邑镇",130127,13,1301
130127101,"大营镇",130127,13,1301
130127102,"富村镇",130127,13,1301
130127103,"万城镇",130127,13,1301
130127104,"中韩镇",130127,13,1301
130128100,"深泽镇",130128,13,1301
130128101,"铁杆镇",130128,13,1301
130128102,"赵八镇",130128,13,1301
130128103,"大桥头镇",130128,13,1301
130128200,"白庄乡",130128,13,1301
130128201,"留村乡",130128,13,1301
130129100,"赞皇镇",130129,13,1301
130129101,"院头镇",130129,13,1301
130129102,"南邢郭镇",130129,13,1301
130129103,"嶂石岩镇",130129,13,1301
130129104,"西龙门镇",130129,13,1301
130129105,"西阳泽镇",130129,13,1301
130129106,"许亭镇",130129,13,1301
130129202,"南清河乡",130129,13,1301
130129204,"土门乡",130129,13,1301
130129205,"黄北坪乡",130129,13,1301
130129208,"张楞乡",130129,13,1301
130130100,"无极镇",130130,13,1301
130130101,"七汲镇",130130,13,1301
130130102,"张段固镇",130130,13,1301
130130103,"北苏镇",130130,13,1301
130130104,"郭庄镇",130130,13,1301
130130105,"大陈镇",130130,13,1301
130130106,"东侯坊镇",130130,13,1301
130130107,"里城道镇",130130,13,1301
130130200,"高头回族乡",130130,13,1301
130130201,"郝庄乡",130130,13,1301
130130204,"南流乡",130130,13,1301
130131100,"平山镇",130131,13,1301
130131101,"东回舍镇",130131,13,1301
130131102,"温塘镇",130131,13,1301
130131103,"南甸镇",130131,13,1301
130131104,"岗南镇",130131,13,1301
130131105,"古月镇",130131,13,1301
130131106,"下槐镇",130131,13,1301
130131107,"孟家庄镇",130131,13,1301
130131108,"小觉镇",130131,13,1301
130131109,"蛟潭庄镇",130131,13,1301
130131110,"西柏坡镇",130131,13,1301
130131111,"下口镇",130131,13,1301
130131200,"西大吾乡",130131,13,1301
130131201,"上三汲乡",130131,13,1301
130131202,"两河乡",130131,13,1301
130131203,"东王坡乡",130131,13,1301
130131204,"苏家庄乡",130131,13,1301
130131205,"宅北乡",130131,13,1301
130131207,"北冶乡",130131,13,1301
130131209,"上观音堂乡",130131,13,1301
130131210,"杨家桥乡",130131,13,1301
130131211,"营里乡",130131,13,1301
130131212,"合河口乡",130131,13,1301
130132100,"槐阳镇",130132,13,1301
130132101,"殷村镇",130132,13,1301
130132102,"南佐镇",130132,13,1301
130132103,"宋曹镇",130132,13,1301
130132104,"南因镇",130132,13,1301
130132105,"姬村镇",130132,13,1301
130132106,"北褚镇",130132,13,1301
130132107,"马村镇",130132,13,1301
130132201,"东张乡",130132,13,1301
130132202,"赵同乡",130132,13,1301
130132204,"苏村乡",130132,13,1301
130132205,"苏阳乡",130132,13,1301
130132206,"北正乡",130132,13,1301
130132207,"前仙乡",130132,13,1301
130132208,"黑水河乡",130132,13,1301
130133100,"赵州镇",130133,13,1301
130133101,"范庄镇",130133,13,1301
130133102,"北王里镇",130133,13,1301
130133103,"新寨店镇",130133,13,1301
130133104,"韩村镇",130133,13,1301
130133105,"南柏舍镇",130133,13,1301
130133106,"沙河店镇",130133,13,1301
130133107,"王西章镇",130133,13,1301
130133108,"谢庄镇",130133,13,1301
130133200,"前大章乡",130133,13,1301
130133202,"高村乡",130133,13,1301
130171010,"长江街道",130171,13,1301
130171011,"太行街道",130171,13,1301
130171100,"宋营镇",130171,13,1301
130171101,"郄马镇",130171,13,1301
130172100,"丘头镇",130172,13,1301
130181100,"辛集镇",130181,13,1301
130181101,"旧城镇",130181,13,1301
130181102,"张古庄镇",130181,13,1301
130181103,"位伯镇",130181,13,1301
130181104,"新垒头镇",130181,13,1301
130181105,"新城镇",130181,13,1301
130181106,"南智邱镇",130181,13,1301
130181107,"王口镇",130181,13,1301
130181200,"天宫营乡",130181,13,1301
130181201,"前营乡",130181,13,1301
130181202,"马庄乡",130181,13,1301
130181203,"和睦井乡",130181,13,1301
130181204,"田家庄乡",130181,13,1301
130181205,"中里厢乡",130181,13,1301
130181206,"小辛庄乡",130181,13,1301
130181500,"辛集经济开发区",130181,13,1301
130183100,"晋州镇",130183,13,1301
130183101,"总十庄镇",130183,13,1301
130183102,"营里镇",130183,13,1301
130183103,"桃园镇",130183,13,1301
130183104,"东卓宿镇",130183,13,1301
130183105,"马于镇",130183,13,1301
130183106,"小樵镇",130183,13,1301
130183107,"槐树镇",130183,13,1301
130183108,"东里庄镇",130183,13,1301
130183201,"周家庄乡",130183,13,1301
130184001,"长寿街道",130184,13,1301
130184101,"化皮镇",130184,13,1301
130184102,"承安镇",130184,13,1301
130184103,"正莫镇",130184,13,1301
130184104,"南大岳镇",130184,13,1301
130184105,"杜固镇",130184,13,1301
130184106,"邯邰镇",130184,13,1301
130184107,"东王镇",130184,13,1301
130184108,"马头铺镇",130184,13,1301
130184200,"协神乡",130184,13,1301
130184201,"木村乡",130184,13,1301
130184202,"彭家庄回族乡",130184,13,1301
130202001,"学院南路街道",130202,13,1302
130202002,"友谊街道",130202,13,1302
130202003,"广场街道",130202,13,1302
130202004,"永红桥街道",130202,13,1302
130202005,"小山街道",130202,13,1302
130202006,"文化北后街街道",130202,13,1302
130202007,"钱家营矿区街道",130202,13,1302
130202008,"惠民道街道",130202,13,1302
130202009,"梁家屯路街道",130202,13,1302
130202102,"稻地镇",130202,13,1302
130202103,"女织寨镇",130202,13,1302
130203001,"乔屯街道",130203,13,1302
130203002,"文化路街道",130203,13,1302
130203003,"钓鱼台街道",130203,13,1302
130203004,"东新村街道",130203,13,1302
130203005,"缸窑街道",130203,13,1302
130203006,"机场路街道",130203,13,1302
130203007,"河北路街道",130203,13,1302
130203008,"龙东街道",130203,13,1302
130203009,"大里街道",130203,13,1302
130203010,"光明街道",130203,13,1302
130203011,"翔云道街道",130203,13,1302
130203100,"韩城镇",130203,13,1302
130203101,"果园镇",130203,13,1302
130204001,"林西街道",130204,13,1302
130204002,"唐家庄街道",130204,13,1302
130204003,"古冶街道",130204,13,1302
130204004,"赵各庄街道",130204,13,1302
130204007,"京华街道",130204,13,1302
130204100,"范各庄镇",130204,13,1302
130204101,"卑家店镇",130204,13,1302
130204201,"王辇庄乡",130204,13,1302
130204202,"习家套乡",130204,13,1302
130204203,"大庄坨乡",130204,13,1302
130205001,"马家沟街道",130205,13,1302
130205002,"开平街道",130205,13,1302
130205003,"税务庄街道",130205,13,1302
130205005,"陡电街道",130205,13,1302
130205006,"荆各庄街道",130205,13,1302
130205100,"开平镇",130205,13,1302
130205101,"栗园镇",130205,13,1302
130205102,"越河镇",130205,13,1302
130205103,"双桥镇",130205,13,1302
130205104,"郑庄子镇",130205,13,1302
130205105,"洼里镇",130205,13,1302
130207001,"青年路街道",130207,13,1302
130207100,"胥各庄镇",130207,13,1302
130207103,"小集镇",130207,13,1302
130207104,"黄各庄镇",130207,13,1302
130207105,"西葛镇",130207,13,1302
130207106,"大新庄镇",130207,13,1302
130207107,"钱营镇",130207,13,1302
130207108,"唐坊镇",130207,13,1302
130207109,"王兰庄镇",130207,13,1302
130207110,"柳树瞿阝镇",130207,13,1302
130207111,"黑沿子镇",130207,13,1302
130207114,"大齐各庄镇",130207,13,1302
130207116,"岔河镇",130207,13,1302
130207117,"南孙庄镇",130207,13,1302
130207118,"东田庄镇",130207,13,1302
130207203,"尖字沽乡",130207,13,1302
130208001,"太平路街道",130208,13,1302
130208002,"燕山路街道",130208,13,1302
130208003,"浭阳街道",130208,13,1302
130208100,"丰润镇",130208,13,1302
130208102,"任各庄镇",130208,13,1302
130208103,"左家坞镇",130208,13,1302
130208104,"泉河头镇",130208,13,1302
130208105,"王官营镇",130208,13,1302
130208106,"火石营镇",130208,13,1302
130208109,"新军屯镇",130208,13,1302
130208110,"小张各庄镇",130208,13,1302
130208111,"丰登坞镇",130208,13,1302
130208112,"李钊庄镇",130208,13,1302
130208113,"白官屯镇",130208,13,1302
130208114,"石各庄镇",130208,13,1302
130208115,"沙流河镇",130208,13,1302
130208116,"七树庄镇",130208,13,1302
130208117,"杨官林镇",130208,13,1302
130208118,"银城铺镇",130208,13,1302
130208119,"常庄镇",130208,13,1302
130208120,"姜家营镇",130208,13,1302
130208205,"欢喜庄乡",130208,13,1302
130208208,"刘家营乡",130208,13,1302
130209100,"唐海镇",130209,13,1302
130209112,"滨海镇",130209,13,1302
130209113,"柳赞镇",130209,13,1302
130209401,"一农场",130209,13,1302
130209403,"三农场",130209,13,1302
130209404,"四农场",130209,13,1302
130209405,"五农场",130209,13,1302
130209406,"六农场",130209,13,1302
130209407,"七农场",130209,13,1302
130209408,"八农场",130209,13,1302
130209409,"九农场",130209,13,1302
130209410,"十农场",130209,13,1302
130209411,"十一农场",130209,13,1302
130209412,"八里滩养殖场",130209,13,1302
130209413,"十里海养殖场",130209,13,1302
130209414,"唐山国际旅游岛",130209,13,1302
130209450,"南堡经济开发区",130209,13,1302
130209451,"曹妃甸工业区",130209,13,1302
130209452,"曹妃甸新城",130209,13,1302
130224001,"友谊路街道",130224,13,1302
130224100,"倴城镇",130224,13,1302
130224101,"宋道口镇",130224,13,1302
130224102,"长凝镇",130224,13,1302
130224103,"胡各庄镇",130224,13,1302
130224104,"坨里镇",130224,13,1302
130224105,"姚王庄镇",130224,13,1302
130224106,"司各庄镇",130224,13,1302
130224107,"安各庄镇",130224,13,1302
130224108,"扒齿港镇",130224,13,1302
130224109,"程庄镇",130224,13,1302
130224110,"青坨营镇",130224,13,1302
130224111,"柏各庄镇",130224,13,1302
130224114,"南堡镇",130224,13,1302
130224115,"方各庄镇",130224,13,1302
130224116,"东黄坨镇",130224,13,1302
130224117,"马城镇",130224,13,1302
130225001,"乐安街道",130225,13,1302
130225100,"乐亭镇",130225,13,1302
130225101,"汤家河镇",130225,13,1302
130225102,"胡家坨镇",130225,13,1302
130225104,"闫各庄镇",130225,13,1302
130225105,"马头营镇",130225,13,1302
130225106,"新寨镇",130225,13,1302
130225107,"汀流河镇",130225,13,1302
130225108,"姜各庄镇",130225,13,1302
130225109,"毛庄镇",130225,13,1302
130225110,"中堡镇",130225,13,1302
130225111,"大相各庄镇",130225,13,1302
130225201,"庞各庄乡",130225,13,1302
130225203,"古河乡",130225,13,1302
130225453,"河北乐亭经济开发区",130225,13,1302
130225454,"乐亭县城区工业聚集区",130225,13,1302
130227001,"栗乡街道",130227,13,1302
130227100,"兴城镇",130227,13,1302
130227101,"金厂峪镇",130227,13,1302
130227102,"洒河桥镇",130227,13,1302
130227103,"太平寨镇",130227,13,1302
130227104,"罗家屯镇",130227,13,1302
130227105,"东荒峪镇",130227,13,1302
130227106,"新集镇",130227,13,1302
130227107,"三屯营镇",130227,13,1302
130227108,"滦阳镇",130227,13,1302
130227109,"汉儿庄镇",130227,13,1302
130227110,"新庄子镇",130227,13,1302
130227111,"东莲花院镇",130227,13,1302
130227112,"白庙子镇",130227,13,1302
130227113,"上营镇",130227,13,1302
130227203,"渔户寨乡",130227,13,1302
130227204,"旧城乡",130227,13,1302
130227205,"尹庄乡",130227,13,1302
130227450,"河北迁西经济开发区",130227,13,1302
130229001,"无终街道",130229,13,1302
130229100,"玉田镇",130229,13,1302
130229101,"亮甲店镇",130229,13,1302
130229102,"鸦鸿桥镇",130229,13,1302
130229103,"窝洛沽镇",130229,13,1302
130229104,"石臼窝镇",130229,13,1302
130229105,"虹桥镇",130229,13,1302
130229106,"散水头镇",130229,13,1302
130229107,"林南仓镇",130229,13,1302
130229108,"林西镇",130229,13,1302
130229109,"杨家板桥镇",130229,13,1302
130229110,"彩亭桥镇",130229,13,1302
130229111,"孤树镇",130229,13,1302
130229112,"大安镇镇",130229,13,1302
130229113,"唐自头镇",130229,13,1302
130229114,"郭家屯镇",130229,13,1302
130229115,"杨家套镇",130229,13,1302
130229116,"陈家铺镇",130229,13,1302
130229201,"林头屯乡",130229,13,1302
